date_utc,channel,message_id,link,substantive,topic,subtopic,sentiment,summary_en,views,forwards
2026-06-11 15:40:13,wargonzo,34763,https://t.me/wargonzo/34763,True,strikes_on_ukraine,deep_strikes,pos,"Russian strikes on Odesa ports damage Ukrainian export infrastructure, threatening 90% of agricultural exports.",31896,49
2026-06-11 15:44:20,rybar,80997,https://t.me/rybar/80997,True,russia_internal,ideology_society,pos,Russian government welcomes foreign migrants from Western countries choosing Russia for traditional values.,159385,36
2026-06-11 15:52:48,sashakots,62293,https://t.me/sashakots/62293,True,frontline,other,pos,Russian forces complete encirclement of Ukrainian garrison in eastern Konstantinovka; methodical elimination underway.,45714,205
2026-06-11 16:12:02,wargonzo,34767,https://t.me/wargonzo/34767,True,ukraine_strikes_on_russia,drones_on_regions,neg,"Ukrainian drone attacks on Belgorod and Bryansk regions kill three civilians, wound 11.",42724,34
2026-06-11 16:30:10,Sladkov_plus,15631,https://t.me/Sladkov_plus/15631,False,none,none,neu,,57264,17
2026-06-11 16:30:59,ngp_razvedka,25542,https://t.me/ngp_razvedka/25542,False,none,none,neu,,16571,81
2026-06-11 16:33:14,rybar,80998,https://t.me/rybar/80998,False,none,none,neu,,168859,84
2026-06-11 16:40:04,vysokygovorit,23116,https://t.me/vysokygovorit/23116,True,west_nato,military_aid,neg,Patriot air defense systems Ukraine requested prove ineffective at intercepting Russian missiles.,96736,40
2026-06-11 16:59:02,sashakots,62297,https://t.me/sashakots/62297,False,none,none,neu,,39781,109
2026-06-11 16:59:02,sashakots,62296,https://t.me/sashakots/62296,False,none,none,neu,,41608,109
2026-06-11 16:59:02,sashakots,62295,https://t.me/sashakots/62295,False,none,none,neu,,38335,109
2026-06-11 16:59:02,sashakots,62294,https://t.me/sashakots/62294,True,strikes_on_ukraine,deep_strikes,neg,Attack on Sevastopol panorama causes civilian fatigue and frustration with failed Russian military responses.,33176,111
2026-06-11 17:01:54,dva_majors,94413,https://t.me/dva_majors/94413,False,none,none,neu,,116215,491
2026-06-11 17:01:54,dva_majors,94412,https://t.me/dva_majors/94412,False,none,none,neu,,118234,491
2026-06-11 17:01:54,dva_majors,94411,https://t.me/dva_majors/94411,False,none,none,neu,,116767,492
2026-06-11 17:01:54,dva_majors,94410,https://t.me/dva_majors/94410,True,russia_internal,economy,pos,Zubr air defense system deploys to protect energy infrastructure; credited with destroying dozens of enemy drones.,107137,510
2026-06-11 17:07:55,rybar,80999,https://t.me/rybar/80999,True,ukraine_strikes_on_russia,other,neg,Russian shadow fleet tanker struck by mine in Gulf of Aden; suspected sabotage targeting Russian oil transport.,173941,95
2026-06-11 17:21:04,rybar,81000,https://t.me/rybar/81000,True,frontline,kupyansk,pos,"Russian forces liberate Okhrimovka, expanding bridgehead south of Volchya River despite Ukrainian counterattacks.",181652,103
2026-06-11 17:30:54,dva_majors,94416,https://t.me/dva_majors/94416,False,none,none,neu,,124280,290
2026-06-11 17:30:54,dva_majors,94415,https://t.me/dva_majors/94415,False,none,none,neu,,125281,287
2026-06-11 17:30:54,dva_majors,94414,https://t.me/dva_majors/94414,True,frontline,other,pos,Ukrainian channels show drone footage of bridge strikes; Russians propose methodically destroying Dnieper crossings.,116463,288
2026-06-11 17:35:45,sashakots,62300,https://t.me/sashakots/62300,True,strikes_on_ukraine,deep_strikes,neg,"Civilians report emotional toll from attacks: 25% exhaustion, 23% hatred, 20% anger from Sevastopol strike.",35331,14
2026-06-11 17:49:22,sashakots,62301,https://t.me/sashakots/62301,False,none,none,neu,,36917,14
2026-06-11 17:58:48,sashakots,62302,https://t.me/sashakots/62302,True,russia_internal,elite_politics,neg,Russia restricts Armenian agricultural imports and transit in response to monument desecration.,48362,228
2026-06-11 17:59:23,Sladkov_plus,15632,https://t.me/Sladkov_plus/15632,True,frontline,other,pos,"Russian forces advance in Konstantinovka, establish control over eastern part and surrounding areas.",101859,46
2026-06-11 18:17:01,rybar,81001,https://t.me/rybar/81001,False,none,none,neu,,180099,17
2026-06-11 18:18:24,vysokygovorit,23117,https://t.me/vysokygovorit/23117,False,none,none,neu,,110074,122
2026-06-11 18:24:18,epoddubny,27741,https://t.me/epoddubny/27741,True,frontline,other,pos,"Russian forces capture eastern Konstantinovka, encircle Ukrainian units in city.",57333,128
2026-06-11 18:31:48,wargonzo,34768,https://t.me/wargonzo/34768,True,frontline,other,pos,"Russian 58th Army drones destroy Ukrainian equipment and personnel, Ukrainian activity increasing.",47784,31
2026-06-11 18:40:21,sashakots,62303,https://t.me/sashakots/62303,False,none,none,neu,,44487,144
2026-06-11 18:44:06,dva_majors,94417,https://t.me/dva_majors/94417,True,frontline,other,pos,Russian Bars-Sarmat center begins destroying Ukrainian drones over Novorossiya highway.,110208,229
2026-06-11 19:09:58,ngp_razvedka,25543,https://t.me/ngp_razvedka/25543,True,ukraine_strikes_on_russia,other,neg,Ukraine plans major assault on Crimean Bridge coordinated with southern offensive operations.,20540,221
2026-06-11 19:26:44,rybar,81002,https://t.me/rybar/81002,True,frontline,other,pos,"Russian forces advance in Konstantinovka, liberate Roskoshnoye, complete encirclement.",188391,204
2026-06-11 19:34:44,dva_majors,94425,https://t.me/dva_majors/94425,False,none,none,neu,,128422,16
2026-06-11 19:34:44,dva_majors,94424,https://t.me/dva_majors/94424,False,none,none,neu,,132196,17
2026-06-11 19:34:44,dva_majors,94423,https://t.me/dva_majors/94423,False,none,none,neu,,124016,16
2026-06-11 19:34:44,dva_majors,94422,https://t.me/dva_majors/94422,False,none,none,neu,,120381,16
2026-06-11 19:34:44,dva_majors,94421,https://t.me/dva_majors/94421,False,none,none,neu,,119222,16
2026-06-11 19:34:44,dva_majors,94420,https://t.me/dva_majors/94420,False,none,none,neu,,119235,16
2026-06-11 19:34:44,dva_majors,94419,https://t.me/dva_majors/94419,False,none,none,neu,,115617,16
2026-06-11 19:34:44,dva_majors,94418,https://t.me/dva_majors/94418,False,none,none,neu,,112380,16
2026-06-11 20:33:27,rybar,81003,https://t.me/rybar/81003,True,frontline,hulyaipole,neg,"Ukrainian forces expand presence near Stepnogorsk despite Russian efforts, situation deteriorating.",182040,293
2026-06-11 20:36:40,ngp_razvedka,25544,https://t.me/ngp_razvedka/25544,False,none,none,neu,,21506,55
2026-06-11 20:45:33,ngp_razvedka,25545,https://t.me/ngp_razvedka/25545,False,none,none,neu,,20803,37
2026-06-11 20:58:30,rybar,81007,https://t.me/rybar/81007,False,none,none,neu,,284558,173
2026-06-11 20:58:30,rybar,81006,https://t.me/rybar/81006,False,none,none,neu,,292647,162
2026-06-11 20:58:30,rybar,81005,https://t.me/rybar/81005,False,none,none,neu,,277251,161
2026-06-11 20:58:30,rybar,81004,https://t.me/rybar/81004,True,frontline,other,pos,"Russian forces liberate Okhrimovka, advance in Konstantinovka and Roskoshnoye, destroy Ukrainian infrastructure.",266038,173
2026-06-11 21:05:54,rybar,81008,https://t.me/rybar/81008,False,none,none,neu,,180852,22
2026-06-11 21:08:45,ngp_razvedka,25546,https://t.me/ngp_razvedka/25546,True,criticism,army_command,neg,"Blogger debunks panic about bridge destruction, criticizes defeatists, denies Crimea crisis.",70902,106
2026-06-11 21:10:10,rybar,81014,https://t.me/rybar/81014,False,none,none,neu,,204359,164
2026-06-11 21:10:10,rybar,81013,https://t.me/rybar/81013,False,none,none,neu,,208814,157
2026-06-11 21:10:10,rybar,81012,https://t.me/rybar/81012,False,none,none,neu,,199526,152
2026-06-11 21:10:10,rybar,81011,https://t.me/rybar/81011,False,none,none,neu,,194242,155
2026-06-11 21:10:10,rybar,81010,https://t.me/rybar/81010,False,none,none,neu,,190683,165
2026-06-11 21:10:10,rybar,81009,https://t.me/rybar/81009,False,none,none,neu,,184636,169
2026-06-12 03:59:02,dva_majors,94426,https://t.me/dva_majors/94426,False,none,none,neu,,115973,132
2026-06-12 04:48:56,epoddubny,27742,https://t.me/epoddubny/27742,True,russia_internal,ideology_society,pos,Russian marine Hero praised for defending Mariupol's Azovstal in documentary film.,48483,97
2026-06-12 05:03:55,rusich_army,29926,https://t.me/rusich_army/29926,False,none,none,neu,,134589,26
2026-06-12 05:13:03,wargonzo,34775,https://t.me/wargonzo/34775,False,none,none,neu,,43281,44
2026-06-12 05:13:03,wargonzo,34774,https://t.me/wargonzo/34774,False,none,none,neu,,45343,41
2026-06-12 05:13:03,wargonzo,34773,https://t.me/wargonzo/34773,False,none,none,neu,,42468,41
2026-06-12 05:13:03,wargonzo,34772,https://t.me/wargonzo/34772,False,none,none,neu,,42024,41
2026-06-12 05:13:03,wargonzo,34771,https://t.me/wargonzo/34771,False,none,none,neu,,42436,42
2026-06-12 05:13:03,wargonzo,34770,https://t.me/wargonzo/34770,False,none,none,neu,,41166,41
2026-06-12 05:17:35,dva_majors,94430,https://t.me/dva_majors/94430,False,none,none,neu,,96107,86
2026-06-12 05:17:35,dva_majors,94429,https://t.me/dva_majors/94429,False,none,none,neu,,98598,78
2026-06-12 05:17:35,dva_majors,94428,https://t.me/dva_majors/94428,False,none,none,neu,,92354,77
2026-06-12 05:17:35,dva_majors,94427,https://t.me/dva_majors/94427,True,frontline,other,neu,Russian forces advance on multiple frontlines while Ukraine strikes Crimean bridges and Russian fuel depots.,88586,77
2026-06-12 05:27:01,dva_majors,94431,https://t.me/dva_majors/94431,True,ukraine_strikes_on_russia,drones_on_regions,neg,"Ukraine drones attack Tatarstan industrial facilities; one hits residential building, three injured.",103936,174
2026-06-12 05:44:39,Sladkov_plus,15633,https://t.me/Sladkov_plus/15633,True,russia_internal,ideology_society,pos,Russia Day reflection on sovereignty and military necessity; warns of Western threat to territorial integrity.,96398,116
2026-06-12 05:45:09,dva_majors,94432,https://t.me/dva_majors/94432,True,west_nato,military_aid,neg,US approves Kuwait's $1.98 billion purchase of Anduril drone defense systems with AI command capabilities.,100836,95
2026-06-12 05:51:01,epoddubny,27743,https://t.me/epoddubny/27743,True,frontline,other,pos,Russian kamikaze drones hunt Ukrainian vehicles; Ukrainian counterattack attempts continue without success.,45683,43
2026-06-12 06:00:37,rusich_army,29927,https://t.me/rusich_army/29927,False,none,none,neu,,141295,48
2026-06-12 06:03:01,ngp_razvedka,25547,https://t.me/ngp_razvedka/25547,False,none,none,neu,,16854,6
2026-06-12 06:20:15,rybar,81015,https://t.me/rybar/81015,True,west_nato,rearmament,neu,Trump reportedly angry about slow US missile production rates; plans to pressure defense contractors.,181731,63
2026-06-12 06:59:59,dva_majors,94433,https://t.me/dva_majors/94433,False,none,none,neu,,97717,0
2026-06-12 07:03:17,rybar,81016,https://t.me/rybar/81016,False,none,none,neu,,31637,47
2026-06-12 07:04:09,rusich_army,29928,https://t.me/rusich_army/29928,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukraine strikes multiple Russian regions including Tatarstan refinery; 420 drones shot down in 24 hours.,116100,80
2026-06-12 07:13:01,wargonzo,34776,https://t.me/wargonzo/34776,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukrainian drones target civilian shuttles in Belgorod region; volunteers repel attack near Yasnyye Zori.,38843,36
2026-06-12 07:29:14,rybar,81017,https://t.me/rybar/81017,True,west_nato,rearmament,neg,EU simplifies defense procurement and investment procedures to accelerate weapons acquisition and rearmament.,175006,40
2026-06-12 08:02:58,dva_majors,94434,https://t.me/dva_majors/94434,True,frontline,other,pos,Russian soldiers improvise UAZ pickup for ammunition transport and casualty evacuation with better air observation.,94529,45
2026-06-12 08:05:21,epoddubny,27744,https://t.me/epoddubny/27744,True,russia_internal,ideology_society,pos,Russian Hero of Russia Orlov discusses war's necessity and impact on troops from children's letters.,44678,36
2026-06-12 08:20:50,sashakots,62304,https://t.me/sashakots/62304,True,west_nato,military_aid,neg,Ukraine emerges as serious defense technology leader exporting combat-tested drones across Europe and beyond.,36236,16
2026-06-12 08:26:03,dva_majors,94435,https://t.me/dva_majors/94435,True,criticism,other,neg,Ukrainian channels spread false 50-fuel-truck image from video game; fuel convoy threat remains serious.,118104,352
2026-06-12 08:33:07,dva_majors,94436,https://t.me/dva_majors/94436,True,west_nato,military_aid,neg,German Diehl Defence negotiates joint production of Ukrainian FP-5 Flamingo cruise missiles in Germany.,102704,462
2026-06-12 08:38:54,sashakots,62305,https://t.me/sashakots/62305,True,west_nato,negotiations,neg,Trump has announced Iran nuclear deal 39 times; recent claims about imminent agreement largely unsubstantiated.,32035,42
2026-06-12 08:41:34,rybar,81018,https://t.me/rybar/81018,True,ukraine_strikes_on_russia,other,neu,Russian strikes on Odessa ports called systematic but analysis suggests sporadic targeting with questionable effectiveness.,182127,228
2026-06-12 08:56:31,sashakots,62306,https://t.me/sashakots/62306,True,russia_internal,ideology_society,pos,Russia Day reflects deeper meaning in SVO context; unity and national symbols embody civilizational defense.,37061,54
2026-06-12 09:01:01,rusich_army,29929,https://t.me/rusich_army/29929,True,frontline,other,neg,Ukrainian training shows soldiers using rifles against FPV drones; risky tactics likely result in vehicle destruction.,105557,75
2026-06-12 09:01:02,wargonzo,34777,https://t.me/wargonzo/34777,False,none,none,neu,,35859,35
2026-06-12 09:07:00,epoddubny,27745,https://t.me/epoddubny/27745,True,russia_internal,mobilisation,pos,Hero of Russia Vladimir Saibel severely wounded in battle near Kremennaya continued commanding his unit.,42952,44
2026-06-12 09:16:36,dva_majors,94437,https://t.me/dva_majors/94437,False,none,none,neu,,98658,140
2026-06-12 09:43:01,rybar,81019,https://t.me/rybar/81019,True,west_nato,other,neu,Pakistani air force strikes on Afghan border provinces targeting Pakistani Taliban militants after Chinese mediation.,178496,34
2026-06-12 09:46:17,sashakots,62307,https://t.me/sashakots/62307,True,west_nato,negotiations,pos,Iran-US ceasefire deal appears to be American capitulation with no nuclear dismantlement or regime change required.,34535,89
2026-06-12 10:23:34,vysokygovorit,23118,https://t.me/vysokygovorit/23118,True,west_nato,military_aid,neg,Ukraine requests additional $20 billion in Western weapons to consolidate battlefield advantage before window closes.,130254,325
2026-06-12 10:29:53,dva_majors,94438,https://t.me/dva_majors/94438,True,frontline,hulyaipole,neg,Zaporizhzhia front deteriorating due to continuous attacks on rear areas; enemy has advantage from Starlink and NATO drones.,101678,50
2026-06-12 10:36:06,rybar,81020,https://t.me/rybar/81020,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukrainian drones increasingly attacking Russian northwest; tactics evolved using decoys to exhaust air defenses.,187276,148
2026-06-12 10:37:47,ngp_razvedka,25548,https://t.me/ngp_razvedka/25548,False,none,none,neu,,18901,48
2026-06-12 11:00:02,dva_majors,94447,https://t.me/dva_majors/94447,False,none,none,neu,,100636,56
2026-06-12 11:00:02,dva_majors,94446,https://t.me/dva_majors/94446,False,none,none,neu,,108823,56
2026-06-12 11:00:02,dva_majors,94445,https://t.me/dva_majors/94445,False,none,none,neu,,117499,56
2026-06-12 11:00:02,dva_majors,94444,https://t.me/dva_majors/94444,False,none,none,neu,,102276,56
2026-06-12 11:00:02,dva_majors,94443,https://t.me/dva_majors/94443,False,none,none,neu,,111722,56
2026-06-12 11:00:02,dva_majors,94442,https://t.me/dva_majors/94442,False,none,none,neu,,100000,56
2026-06-12 11:00:02,dva_majors,94441,https://t.me/dva_majors/94441,False,none,none,neu,,101007,57
2026-06-12 11:00:02,dva_majors,94440,https://t.me/dva_majors/94440,False,none,none,neu,,95793,56
2026-06-12 11:00:02,dva_majors,94439,https://t.me/dva_majors/94439,False,none,none,neu,,96302,65
2026-06-12 11:02:02,wargonzo,34779,https://t.me/wargonzo/34779,False,none,none,neu,,32609,53
2026-06-12 11:02:02,wargonzo,34778,https://t.me/wargonzo/34778,True,west_nato,rearmament,neu,German company Quantum Systems demonstrates Pulse P19 fighter-drone aircraft at Berlin aerospace exhibition.,30879,53
2026-06-12 11:04:22,rusich_army,29930,https://t.me/rusich_army/29930,False,none,none,neu,,84434,33
2026-06-12 11:11:10,rybar,81021,https://t.me/rybar/81021,True,ukraine_strikes_on_russia,drones_on_regions,neg,"Ukraine possesses over 5,000 long-range drones and 60+ Flamingo missiles with increasing production capacity.",193567,265
2026-06-12 11:22:13,rybar,81022,https://t.me/rybar/81022,True,west_nato,other,neu,Russian cultural center reopens in Damascus; Syria increasing education quotas for Russian universities.,757850,211
2026-06-12 11:41:28,sashakots,62308,https://t.me/sashakots/62308,True,frontline,pokrovsk,pos,Russian Center grouping liberated Priyut settlement in Donets; advancing toward Druzhkovka and main Ukrainian defensive line.,71349,80
2026-06-12 12:15:12,wargonzo,34780,https://t.me/wargonzo/34780,False,none,none,neu,,32499,17
2026-06-12 12:26:01,rybar,81023,https://t.me/rybar/81023,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukraine possesses sufficient drone reserves; Russia must rapidly adapt air defense against escalating mass attacks.,189653,295
2026-06-12 12:30:24,epoddubny,27746,https://t.me/epoddubny/27746,True,frontline,pokrovsk,pos,Belgorod acting governor describes three-day preparation using pipes before taking Avdiivka in documentary.,39868,55
2026-06-12 12:53:30,dva_majors,94448,https://t.me/dva_majors/94448,True,west_nato,military_aid,neg,NATO views Ukraine conflict as laboratory to test mass-produced cheap weapons systems for future wars.,100728,105
2026-06-12 13:01:31,dva_majors,94449,https://t.me/dva_majors/94449,False,none,none,neu,,106268,27
2026-06-12 13:09:55,ngp_razvedka,25549,https://t.me/ngp_razvedka/25549,True,frontline,hulyaipole,neu,Enemy conducting radio disinformation operations on Zaporizhzhia front; similar activities expected on Kherson front.,18516,63
2026-06-12 13:15:13,wargonzo,34781,https://t.me/wargonzo/34781,True,russia_internal,mobilisation,pos,Bars Belgorod volunteer escort groups created to protect civilian repair brigades from Ukrainian drone attacks.,33321,18
2026-06-12 13:31:12,rusich_army,29934,https://t.me/rusich_army/29934,True,frontline,pokrovsk,pos,Russian forces advancing north and northwest of Novoandriyivka; consolidated control and developing toward Mirne.,132743,54
2026-06-12 13:31:19,ngp_razvedka,25550,https://t.me/ngp_razvedka/25550,False,none,none,neu,,19610,76
2026-06-12 13:38:01,rybar,81024,https://t.me/rybar/81024,True,ukraine_strikes_on_russia,drones_on_regions,neu,Russian air defense shot down 96% of 1700 drones in late May-June period; remaining impacts create significant damage.,180790,158
2026-06-12 13:47:23,dva_majors,94451,https://t.me/dva_majors/94451,False,none,none,neu,,106867,100
2026-06-12 13:47:23,dva_majors,94450,https://t.me/dva_majors/94450,True,strikes_on_ukraine,other,pos,Russian forces destroyed another Nova Poshta logistics terminal in occupied Zaporizhzhia.,110312,99
2026-06-12 14:20:33,epoddubny,27747,https://t.me/epoddubny/27747,True,frontline,other,pos,"Russian Tsentr group liberated Pryiut settlement in Donetsk, advancing toward Druzkovka-Konstantinivka line.",38198,26
2026-06-12 14:21:30,epoddubny,27749,https://t.me/epoddubny/27749,False,none,none,neu,,51357,77
2026-06-12 14:21:30,epoddubny,27748,https://t.me/epoddubny/27748,True,russia_internal,mobilisation,pos,"Putin met with 700,000 Russian troops, announced FPV drone development and satellite constellation expansion.",50848,79
2026-06-12 14:31:39,rybar,81025,https://t.me/rybar/81025,True,west_nato,military_aid,neg,US-Iran negotiations stalling; 30 American warships remain in Middle East despite diplomatic claims.,173624,36
2026-06-12 15:01:15,rusich_army,29935,https://t.me/rusich_army/29935,False,none,none,neu,,150782,54
2026-06-12 15:31:02,wargonzo,34782,https://t.me/wargonzo/34782,False,none,none,neu,,33787,7
2026-06-12 15:31:25,sashakots,62309,https://t.me/sashakots/62309,True,west_nato,negotiations,neg,"Trump denies Iran's published 14-point deal terms, calls them fake news amid diplomacy tensions.",38242,51
2026-06-12 15:43:13,rybar,81026,https://t.me/rybar/81026,True,west_nato,alliance_politics,neg,Trump's restrictive US visa policy hampers 2026 FIFA World Cup with denials to athletes and officials.,175166,74
2026-06-12 15:52:08,dva_majors,94452,https://t.me/dva_majors/94452,True,criticism,army_command,neg,Russian air defense claims 96% drone kill-rate but missed Ukrainian operation start; bureaucracy hinders response.,159144,342
2026-06-12 16:19:40,rybar,81027,https://t.me/rybar/81027,True,russia_internal,mobilisation,pos,Russia presented Zubr air defense system with remote-controlled gun turrets for rear-area drone protection.,183488,151
2026-06-12 16:30:37,dva_majors,94453,https://t.me/dva_majors/94453,False,none,none,neu,,117386,1081
2026-06-12 16:58:42,sashakots,62311,https://t.me/sashakots/62311,False,none,none,neu,,28322,12
2026-06-12 16:58:42,sashakots,62310,https://t.me/sashakots/62310,False,none,none,neu,,31098,12
2026-06-12 16:59:01,sashakots,62317,https://t.me/sashakots/62317,False,none,none,neu,,70652,73
2026-06-12 16:59:01,sashakots,62316,https://t.me/sashakots/62316,False,none,none,neu,,70267,73
2026-06-12 16:59:01,sashakots,62315,https://t.me/sashakots/62315,False,none,none,neu,,69263,73
2026-06-12 16:59:01,sashakots,62314,https://t.me/sashakots/62314,False,none,none,neu,,66325,73
2026-06-12 16:59:01,sashakots,62313,https://t.me/sashakots/62313,False,none,none,neu,,65946,73
2026-06-12 16:59:01,sashakots,62312,https://t.me/sashakots/62312,False,none,none,neu,,69877,73
2026-06-12 16:59:02,rybar,81028,https://t.me/rybar/81028,True,ukraine_strikes_on_russia,drones_on_regions,neg,Turkish experimental HAVA SOJ aircraft conducting test flights near Sochi during Black Sea strikes.,180760,265
2026-06-12 17:04:32,rusich_army,29936,https://t.me/rusich_army/29936,True,west_nato,military_aid,neu,Ukrainian military approved 2030 rocket artillery development concept emphasizing domestic production and import substitution.,114850,58
2026-06-12 17:05:52,Sladkov_plus,15635,https://t.me/Sladkov_plus/15635,False,none,none,neu,,114087,78
2026-06-12 17:05:52,Sladkov_plus,15634,https://t.me/Sladkov_plus/15634,True,west_nato,military_aid,neu,"US Army developing M-LRPSM mobile precision strike missile with 25km+ range, rapid deployment expected.",104358,80
2026-06-12 17:15:50,wargonzo,34783,https://t.me/wargonzo/34783,True,frontline,other,pos,Sparta 80th Brigade destroyed Ukrainian artillery positions using FPV drones in Dobropoil direction.,36281,14
2026-06-12 17:17:41,sashakots,62318,https://t.me/sashakots/62318,True,russia_internal,security_cases,neg,Assassination attempt on DPR official Andrey Pinchuk in Moscow using parcel bomb with directional charges.,731782,1300
2026-06-12 17:32:00,sashakots,62319,https://t.me/sashakots/62319,False,none,none,neu,,37902,7
2026-06-12 17:49:30,sashakots,62320,https://t.me/sashakots/62320,False,none,none,neu,,36663,15
2026-06-12 17:55:00,dva_majors,94454,https://t.me/dva_majors/94454,True,west_nato,other,neg,"US intelligence chief disclosed 120 US military biolabs in 30 countries, including active ones in Ukraine.",112949,202
2026-06-12 18:24:57,wargonzo,34784,https://t.me/wargonzo/34784,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukrainian forces target civilians and emergency services in Belgorod region with repeated strikes.,37537,28
2026-06-12 18:41:53,rybar,81029,https://t.me/rybar/81029,True,west_nato,military_aid,pos,US B-1B and B-52H bombers conducting near-daily training flights from Britain since mid-April.,181305,34
2026-06-12 18:53:02,dva_majors,94455,https://t.me/dva_majors/94455,False,none,none,neu,,107498,17
2026-06-12 19:03:24,dva_majors,94456,https://t.me/dva_majors/94456,True,russia_internal,security_cases,pos,Russian security forces arrested Crimean resident who filmed fuel trucks and criticized military online.,115597,621
2026-06-12 19:31:10,vysokygovorit,23119,https://t.me/vysokygovorit/23119,False,none,none,neu,,98844,81
2026-06-12 19:49:01,rybar,81030,https://t.me/rybar/81030,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukrainian drone and missile attacks on Russian regions increasing in scale with no sign of ammunition exhaustion.,184141,24
2026-06-12 20:00:07,rybar,81032,https://t.me/rybar/81032,False,none,none,neu,,198911,93
2026-06-12 20:00:07,rybar,81031,https://t.me/rybar/81031,True,strikes_on_ukraine,other,neu,Russian strikes on Ukrainian fuel infrastructure and traction stations; continued intense fighting on Zaporizhzhia direction.,198366,90
2026-06-12 20:02:53,dva_majors,94457,https://t.me/dva_majors/94457,False,none,none,neu,,107640,1158
2026-06-12 20:10:57,ngp_razvedka,25551,https://t.me/ngp_razvedka/25551,False,none,none,neu,,18283,12
2026-06-12 20:13:32,dva_majors,94458,https://t.me/dva_majors/94458,False,none,none,neu,,110230,276
2026-06-12 20:31:15,Sladkov_plus,15636,https://t.me/Sladkov_plus/15636,False,none,none,neu,,105614,40
2026-06-12 20:33:30,rybar,81033,https://t.me/rybar/81033,False,none,none,neu,,182855,312
2026-06-12 20:45:14,dva_majors,94459,https://t.me/dva_majors/94459,False,none,none,neu,,110216,1
2026-06-12 21:35:16,rybar,81034,https://t.me/rybar/81034,True,ukraine_strikes_on_russia,drones_on_regions,neg,Ukrainian drone attacks are main concern for Russian population; detailed analysis of Ukrainian attack methods and reserves.,194037,21
2026-06-12 22:19:30,dva_majors,94461,https://t.me/dva_majors/94461,False,none,none,neu,,111599,51
2026-06-12 22:28:40,ngp_razvedka,25552,https://t.me/ngp_razvedka/25552,False,none,none,neu,,20090,92
2026-06-13 05:01:48,rusich_army,29937,https://t.me/rusich_army/29937,False,none,none,neu,,115387,8
2026-06-13 06:01:49,dva_majors,94462,https://t.me/dva_majors/94462,True,ukraine_strikes_on_russia,drones_on_regions,neg,"Ukrainian drones attacked Temryuk port terminal; one killed, three wounded; 177 drones intercepted overnight.",108584,224
2026-06-13 06:12:28,dva_majors,94463,https://t.me/dva_majors/94463,False,none,none,neu,,87564,10
2026-06-13 06:20:00,rybar,81035,https://t.me/rybar/81035,True,west_nato,alliance_politics,neg,NATO generals warn Russia could attack NATO members by 2029 with sufficient military capability restored.,184848,71
2026-06-13 06:20:46,dva_majors,94464,https://t.me/dva_majors/94464,True,strikes_on_ukraine,other,pos,"Russia deployed new Geran-5 jet-powered drone with higher speed, harder to intercept from small arms.",87306,135
2026-06-13 06:24:34,sashakots,62321,https://t.me/sashakots/62321,True,russia_internal,other,neg,Regional official describes daily Ukrainian drone attacks expanding into civilian transport in border areas with casualties.,72871,93
2026-06-13 06:40:29,dva_majors,94465,https://t.me/dva_majors/94465,True,russia_internal,mobilisation,neu,Over 1.5 million people engaged in armed struggle through volunteer corps alongside official military service.,88402,41
2026-06-13 06:46:19,rybar,81036,https://t.me/rybar/81036,True,ukraine_strikes_on_russia,drones_on_regions,neg,60% of Ukrainian deep-strike drones in May were decoys without warheads; forcing Russia to waste expensive air defense.,184597,274
2026-06-13 06:49:34,dva_majors,94466,https://t.me/dva_majors/94466,True,strikes_on_ukraine,deep_strikes,pos,Russia uses online-controlled Geran drones via relay systems while satellite constellation deployment continues.,84793,69
2026-06-13 06:57:24,Sladkov_plus,15637,https://t.me/Sladkov_plus/15637,False,none,none,neu,,100944,45
2026-06-13 06:57:43,dva_majors,94467,https://t.me/dva_majors/94467,False,none,none,neu,,81977,0
2026-06-13 07:00:10,dva_majors,94468,https://t.me/dva_majors/94468,False,none,none,neu,,81065,13
2026-06-13 07:01:23,rybar,81037,https://t.me/rybar/81037,False,none,none,neu,,123850,37
2026-06-13 07:03:31,rusich_army,29938,https://t.me/rusich_army/29938,True,ukraine_strikes_on_russia,drones_on_regions,neg,177 drones shot down overnight; 362 total destroyed; Temryuk terminals attacked again with fire; multiple regional strikes.,94615,52
2026-06-13 07:06:26,dva_majors,94470,https://t.me/dva_majors/94470,False,none,none,neu,,94489,239
2026-06-13 07:06:26,dva_majors,94469,https://t.me/dva_majors/94469,True,ukraine_strikes_on_russia,drones_on_regions,neg,"One civilian killed, five wounded in Kherson region from Ukrainian drone attacks on vehicles and infrastructure.",99425,242
2026-06-13 07:10:12,wargonzo,34791,https://t.me/wargonzo/34791,False,none,none,neu,,40672,61
2026-06-13 07:10:12,wargonzo,34790,https://t.me/wargonzo/34790,False,none,none,neu,,43787,61
2026-06-13 07:10:12,wargonzo,34789,https://t.me/wargonzo/34789,False,none,none,neu,,42910,61
2026-06-13 07:10:12,wargonzo,34788,https://t.me/wargonzo/34788,False,none,none,neu,,37765,61
2026-06-13 07:10:12,wargonzo,34787,https://t.me/wargonzo/34787,False,none,none,neu,,38609,61
